time,pdr_x,pdr_y
391606.214,28.1734227514306,-176.5558341993306
391606.254,28.1734227514306,-176.5558341993306
391606.294,28.1734227514306,-176.5558341993306
391606.334,28.1734227514306,-176.5558341993306
391606.374,28.1734227514306,-176.5558341993306
391606.414,28.1734227514306,-176.5558341993306
391606.454,28.1734227514306,-176.5558341993306
391606.494,28.1734227514306,-176.5558341993306
391606.534,28.860566383817016,-176.7376683985825
391606.574,28.860566383817016,-176.7376683985825
391606.614,28.860566383817016,-176.7376683985825
391606.654,28.860566383817016,-176.7376683985825
391606.694,28.860566383817016,-176.7376683985825
391606.734,28.860566383817016,-176.7376683985825
391606.774,28.860566383817016,-176.7376683985825
391606.814,28.860566383817016,-176.7376683985825
391606.853,28.860566383817016,-176.7376683985825
391606.893,28.860566383817016,-176.7376683985825
391606.933,28.860566383817016,-176.7376683985825
391606.973,28.860566383817016,-176.7376683985825
391607.013,28.860566383817016,-176.7376683985825
391607.053,29.544022954506524,-176.93290457230069
391607.094,29.544022954506524,-176.93290457230069
391607.134,29.544022954506524,-176.93290457230069
391607.174,29.544022954506524,-176.93290457230069
391607.214,29.544022954506524,-176.93290457230069
391607.254,29.544022954506524,-176.93290457230069
391607.294,29.544022954506524,-176.93290457230069
391607.334,29.544022954506524,-176.93290457230069
391607.374,29.544022954506524,-176.93290457230069
391607.414,29.544022954506524,-176.93290457230069
391607.454,29.544022954506524,-176.93290457230069
391607.494,29.544022954506524,-176.93290457230069
391607.534,30.230933381097035,-177.1156177721195
391607.574,30.230933381097035,-177.1156177721195
391607.614,30.230933381097035,-177.1156177721195
391607.654,30.230933381097035,-177.1156177721195
391607.694,30.230933381097035,-177.1156177721195
391607.734,30.230933381097035,-177.1156177721195
391607.774,30.230933381097035,-177.1156177721195
391607.813,30.230933381097035,-177.1156177721195
391607.853,30.230933381097035,-177.1156177721195
391607.893,30.230933381097035,-177.1156177721195
391607.933,30.230933381097035,-177.1156177721195
391607.973,30.230933381097035,-177.1156177721195
391608.013,30.230933381097035,-177.1156177721195
391608.053,30.230933381097035,-177.1156177721195
391608.09,30.230933381097035,-177.1156177721195
391608.13,30.230933381097035,-177.1156177721195
391608.17,30.230933381097035,-177.1156177721195
391608.21,30.230933381097035,-177.1156177721195
391608.25,30.230933381097035,-177.1156177721195
391608.29,30.230933381097035,-177.1156177721195
391608.33,30.230933381097035,-177.1156177721195
391608.37,30.230933381097035,-177.1156177721195
391608.41,30.230933381097035,-177.1156177721195
391608.45,30.230933381097035,-177.1156177721195
391608.49,30.230933381097035,-177.1156177721195
391608.53,30.230933381097035,-177.1156177721195
391608.57,30.949894260469115,-177.31514592584745
391608.61,30.949894260469115,-177.31514592584745
391608.65,30.949894260469115,-177.31514592584745
391608.69,30.949894260469115,-177.31514592584745
391608.73,30.949894260469115,-177.31514592584745
391608.77,30.949894260469115,-177.31514592584745
391608.809,30.949894260469115,-177.31514592584745
391608.849,30.949894260469115,-177.31514592584745
391608.889,30.949894260469115,-177.31514592584745
391608.929,30.949894260469115,-177.31514592584745
391608.969,30.949894260469115,-177.31514592584745
391609.009,30.949894260469115,-177.31514592584745
391609.049,30.949894260469115,-177.31514592584745
391609.091,31.432578105282367,-177.44076532413183
391609.131,31.432578105282367,-177.44076532413183
391609.171,31.432578105282367,-177.44076532413183
391609.211,31.432578105282367,-177.44076532413183
391609.251,31.432578105282367,-177.44076532413183
391609.291,31.432578105282367,-177.44076532413183
391609.331,31.432578105282367,-177.44076532413183
391609.371,31.432578105282367,-177.44076532413183
391609.411,31.432578105282367,-177.44076532413183
391609.451,31.432578105282367,-177.44076532413183
391609.491,31.432578105282367,-177.44076532413183
391609.531,31.432578105282367,-177.44076532413183
391609.571,31.432578105282367,-177.44076532413183
391609.611,32.12106599726688,-177.61744149722117
391609.651,32.12106599726688,-177.61744149722117
391609.691,32.12106599726688,-177.61744149722117
391609.731,32.12106599726688,-177.61744149722117
391609.77,32.12106599726688,-177.61744149722117
391609.81,32.12106599726688,-177.61744149722117
391609.85,32.12106599726688,-177.61744149722117
391609.89,32.12106599726688,-177.61744149722117
391609.93,32.12106599726688,-177.61744149722117
391609.97,32.12106599726688,-177.61744149722117
391610.01,32.12106599726688,-177.61744149722117
391610.05,32.12106599726688,-177.61744149722117
391610.091,32.12106599726688,-177.61744149722117
391610.131,32.799587055891195,-177.8291942316784
391610.171,32.799587055891195,-177.8291942316784
391610.211,32.799587055891195,-177.8291942316784
391610.251,32.799587055891195,-177.8291942316784
391610.291,32.799587055891195,-177.8291942316784
391610.331,32.799587055891195,-177.8291942316784
391610.371,32.799587055891195,-177.8291942316784
391610.411,32.799587055891195,-177.8291942316784
391610.451,32.799587055891195,-177.8291942316784
391610.491,32.799587055891195,-177.8291942316784
391610.531,32.799587055891195,-177.8291942316784
391610.571,32.799587055891195,-177.8291942316784
391610.611,32.799587055891195,-177.8291942316784
391610.651,33.46636610730394,-178.07543749380733
391610.691,33.46636610730394,-178.07543749380733
391610.731,33.46636610730394,-178.07543749380733
391610.77,33.46636610730394,-178.07543749380733
391610.81,33.46636610730394,-178.07543749380733
391610.85,33.46636610730394,-178.07543749380733
391610.89,33.46636610730394,-178.07543749380733
391610.93,33.46636610730394,-178.07543749380733
391610.97,33.46636610730394,-178.07543749380733
391611.01,33.46636610730394,-178.07543749380733
391611.05,33.46636610730394,-178.07543749380733
391611.09,33.46636610730394,-178.07543749380733
391611.129,34.1354599394849,-178.31531973842783
391611.169,34.1354599394849,-178.31531973842783
391611.209,34.1354599394849,-178.31531973842783
391611.249,34.1354599394849,-178.31531973842783
391611.289,34.1354599394849,-178.31531973842783
391611.329,34.1354599394849,-178.31531973842783
391611.369,34.1354599394849,-178.31531973842783
391611.409,34.1354599394849,-178.31531973842783
391611.449,34.1354599394849,-178.31531973842783
391611.489,34.1354599394849,-178.31531973842783
391611.529,34.1354599394849,-178.31531973842783
391611.569,34.1354599394849,-178.31531973842783
391611.609,34.1354599394849,-178.31531973842783
391611.649,34.83028878159128,-178.5872188196596
391611.689,34.83028878159128,-178.5872188196596
391611.728,34.83028878159128,-178.5872188196596
391611.768,34.83028878159128,-178.5872188196596
391611.808,34.83028878159128,-178.5872188196596
391611.848,34.83028878159128,-178.5872188196596
391611.888,34.83028878159128,-178.5872188196596
391611.928,34.83028878159128,-178.5872188196596
391611.968,34.83028878159128,-178.5872188196596
391612.008,34.83028878159128,-178.5872188196596
391612.048,34.83028878159128,-178.5872188196596
391612.088,34.83028878159128,-178.5872188196596
391612.128,34.83028878159128,-178.5872188196596
391612.168,35.48746421103757,-178.8580517985947
391612.208,35.48746421103757,-178.8580517985947
391612.248,35.48746421103757,-178.8580517985947
391612.288,35.48746421103757,-178.8580517985947
391612.328,35.48746421103757,-178.8580517985947
391612.368,35.48746421103757,-178.8580517985947
391612.408,35.48746421103757,-178.8580517985947
391612.448,35.48746421103757,-178.8580517985947
391612.488,35.48746421103757,-178.8580517985947
391612.528,35.48746421103757,-178.8580517985947
391612.568,35.48746421103757,-178.8580517985947
391612.608,35.48746421103757,-178.8580517985947
391612.648,35.48746421103757,-178.8580517985947
391612.687,36.14386301512996,-179.13076163987816
391612.727,36.14386301512996,-179.13076163987816
391612.767,36.14386301512996,-179.13076163987816
391612.807,36.14386301512996,-179.13076163987816
391612.847,36.14386301512996,-179.13076163987816
391612.887,36.14386301512996,-179.13076163987816
391612.927,36.14386301512996,-179.13076163987816
391612.967,36.14386301512996,-179.13076163987816
391613.007,36.14386301512996,-179.13076163987816
391613.047,36.14386301512996,-179.13076163987816
391613.088,36.14386301512996,-179.13076163987816
391613.128,36.14386301512996,-179.13076163987816
391613.168,36.80575269313796,-179.38986027301473
391613.208,36.80575269313796,-179.38986027301473
391613.248,36.80575269313796,-179.38986027301473
391613.288,36.80575269313796,-179.38986027301473
391613.328,36.80575269313796,-179.38986027301473
391613.368,36.80575269313796,-179.38986027301473
391613.408,36.80575269313796,-179.38986027301473
391613.448,36.80575269313796,-179.38986027301473
391613.488,36.80575269313796,-179.38986027301473
391613.528,36.80575269313796,-179.38986027301473
391613.568,36.80575269313796,-179.38986027301473
391613.608,36.80575269313796,-179.38986027301473
391613.648,36.80575269313796,-179.38986027301473
391613.687,37.500460537718986,-179.6620683567947
391613.727,37.500460537718986,-179.6620683567947
391613.767,37.500460537718986,-179.6620683567947
391613.807,37.500460537718986,-179.6620683567947
391613.847,37.500460537718986,-179.6620683567947
391613.887,37.500460537718986,-179.6620683567947
391613.927,37.500460537718986,-179.6620683567947
391613.967,37.500460537718986,-179.6620683567947
391614.007,37.500460537718986,-179.6620683567947
391614.047,37.500460537718986,-179.6620683567947
391614.087,37.500460537718986,-179.6620683567947
391614.125,37.500460537718986,-179.6620683567947
391614.165,38.168723578774696,-179.90425538267706
391614.205,38.168723578774696,-179.90425538267706
391614.245,38.168723578774696,-179.90425538267706
391614.285,38.168723578774696,-179.90425538267706
391614.325,38.168723578774696,-179.90425538267706
391614.365,38.168723578774696,-179.90425538267706
391614.405,38.168723578774696,-179.90425538267706
391614.445,38.168723578774696,-179.90425538267706
391614.485,38.168723578774696,-179.90425538267706
391614.525,38.168723578774696,-179.90425538267706
391614.565,38.168723578774696,-179.90425538267706
391614.605,38.168723578774696,-179.90425538267706
391614.645,38.168723578774696,-179.90425538267706
391614.684,38.86892245076935,-180.1620106345246
391614.724,38.86892245076935,-180.1620106345246
391614.764,38.86892245076935,-180.1620106345246
391614.804,38.86892245076935,-180.1620106345246
391614.844,38.86892245076935,-180.1620106345246
391614.884,38.86892245076935,-180.1620106345246
391614.924,38.86892245076935,-180.1620106345246
391614.964,38.86892245076935,-180.1620106345246
391615.004,38.86892245076935,-180.1620106345246
391615.044,38.86892245076935,-180.1620106345246
391615.084,38.86892245076935,-180.1620106345246
391615.123,38.86892245076935,-180.1620106345246
391615.163,39.54680613444838,-180.3757950094179
391615.203,39.54680613444838,-180.3757950094179
391615.243,39.54680613444838,-180.3757950094179
391615.283,39.54680613444838,-180.3757950094179
391615.323,39.54680613444838,-180.3757950094179
391615.363,39.54680613444838,-180.3757950094179
391615.403,39.54680613444838,-180.3757950094179
391615.443,39.54680613444838,-180.3757950094179
391615.483,39.54680613444838,-180.3757950094179
391615.523,39.54680613444838,-180.3757950094179
391615.563,39.54680613444838,-180.3757950094179
391615.603,39.54680613444838,-180.3757950094179
391615.642,39.54680613444838,-180.3757950094179
391615.682,39.54680613444838,-180.3757950094179
391615.722,40.257494851106784,-180.60303448268783
391615.762,40.257494851106784,-180.60303448268783
391615.802,40.257494851106784,-180.60303448268783
391615.842,40.257494851106784,-180.60303448268783
391615.882,40.257494851106784,-180.60303448268783
391615.922,40.257494851106784,-180.60303448268783
391615.962,40.257494851106784,-180.60303448268783
391616.002,40.257494851106784,-180.60303448268783
391616.042,40.257494851106784,-180.60303448268783
391616.082,40.257494851106784,-180.60303448268783
391616.123,40.257494851106784,-180.60303448268783
391616.163,40.257494851106784,-180.60303448268783
391616.203,40.257494851106784,-180.60303448268783
391616.243,40.900690953284226,-180.825263521838
391616.283,40.900690953284226,-180.825263521838
391616.323,40.900690953284226,-180.825263521838
391616.363,40.900690953284226,-180.825263521838
391616.403,40.900690953284226,-180.825263521838
391616.443,40.900690953284226,-180.825263521838
391616.483,40.900690953284226,-180.825263521838
391616.523,40.900690953284226,-180.825263521838
391616.563,40.900690953284226,-180.825263521838
391616.603,40.900690953284226,-180.825263521838
391616.642,40.900690953284226,-180.825263521838
391616.682,40.900690953284226,-180.825263521838
391616.722,41.55536813554973,-181.10208085252322
391616.762,41.55536813554973,-181.10208085252322
391616.802,41.55536813554973,-181.10208085252322
391616.842,41.55536813554973,-181.10208085252322
391616.882,41.55536813554973,-181.10208085252322
391616.922,41.55536813554973,-181.10208085252322
391616.962,41.55536813554973,-181.10208085252322
391617.002,41.55536813554973,-181.10208085252322
391617.042,41.55536813554973,-181.10208085252322
391617.082,41.55536813554973,-181.10208085252322
391617.122,41.55536813554973,-181.10208085252322
391617.162,41.55536813554973,-181.10208085252322
391617.202,42.24422518433893,-181.388772667075
391617.242,42.24422518433893,-181.388772667075
391617.282,42.24422518433893,-181.388772667075
391617.322,42.24422518433893,-181.388772667075
391617.362,42.24422518433893,-181.388772667075
391617.402,42.24422518433893,-181.388772667075
391617.442,42.24422518433893,-181.388772667075
391617.482,42.24422518433893,-181.388772667075
391617.522,42.24422518433893,-181.388772667075
391617.562,42.24422518433893,-181.388772667075
391617.601,42.24422518433893,-181.388772667075
391617.641,42.24422518433893,-181.388772667075
391617.681,42.24422518433893,-181.388772667075
391617.721,42.922975832512805,-181.6986335839411
391617.761,42.922975832512805,-181.6986335839411
391617.801,42.922975832512805,-181.6986335839411
391617.841,42.922975832512805,-181.6986335839411
391617.881,42.922975832512805,-181.6986335839411
391617.921,42.922975832512805,-181.6986335839411
391617.961,42.922975832512805,-181.6986335839411
391618.001,42.922975832512805,-181.6986335839411
391618.041,42.922975832512805,-181.6986335839411
391618.081,42.922975832512805,-181.6986335839411
391618.121,42.922975832512805,-181.6986335839411
391618.161,42.922975832512805,-181.6986335839411
391618.201,42.922975832512805,-181.6986335839411
391618.241,43.569671130130494,-181.99361704040257
391618.281,43.569671130130494,-181.99361704040257
391618.321,43.569671130130494,-181.99361704040257
391618.361,43.569671130130494,-181.99361704040257
391618.401,43.569671130130494,-181.99361704040257
391618.441,43.569671130130494,-181.99361704040257
391618.481,43.569671130130494,-181.99361704040257
391618.521,43.569671130130494,-181.99361704040257
391618.561,43.569671130130494,-181.99361704040257
391618.6,43.569671130130494,-181.99361704040257
391618.64,43.569671130130494,-181.99361704040257
391618.68,43.569671130130494,-181.99361704040257
391618.72,43.569671130130494,-181.99361704040257
391618.76,44.22773167222168,-182.2622922541634
391618.8,44.22773167222168,-182.2622922541634
391618.84,44.22773167222168,-182.2622922541634
391618.88,44.22773167222168,-182.2622922541634
391618.92,44.22773167222168,-182.2622922541634
391618.96,44.22773167222168,-182.2622922541634
391619.0,44.22773167222168,-182.2622922541634
391619.04,44.22773167222168,-182.2622922541634
391619.08,44.22773167222168,-182.2622922541634
391619.121,44.22773167222168,-182.2622922541634
391619.161,44.22773167222168,-182.2622922541634
391619.201,44.22773167222168,-182.2622922541634
391619.241,44.88815949235542,-182.52509473120688
391619.281,44.88815949235542,-182.52509473120688
391619.321,44.88815949235542,-182.52509473120688
391619.361,44.88815949235542,-182.52509473120688
391619.401,44.88815949235542,-182.52509473120688
391619.441,44.88815949235542,-182.52509473120688
391619.481,44.88815949235542,-182.52509473120688
391619.521,44.88815949235542,-182.52509473120688
391619.56,44.88815949235542,-182.52509473120688
391619.6,44.88815949235542,-182.52509473120688
391619.64,44.88815949235542,-182.52509473120688
391619.68,44.88815949235542,-182.52509473120688
391619.72,44.88815949235542,-182.52509473120688
391619.76,44.88815949235542,-182.52509473120688
391619.8,45.57912654101034,-182.80666313829593
391619.84,45.57912654101034,-182.80666313829593
391619.88,45.57912654101034,-182.80666313829593
391619.92,45.57912654101034,-182.80666313829593
391619.96,45.57912654101034,-182.80666313829593
391620.0,45.57912654101034,-182.80666313829593
391620.04,45.57912654101034,-182.80666313829593
391620.08,45.57912654101034,-182.80666313829593
391620.119,45.57912654101034,-182.80666313829593
391620.159,45.57912654101034,-182.80666313829593
391620.199,45.57912654101034,-182.80666313829593
391620.239,45.57912654101034,-182.80666313829593
391620.279,45.57912654101034,-182.80666313829593
391620.319,45.57912654101034,-182.80666313829593
391620.359,45.57912654101034,-182.80666313829593
391620.399,45.57912654101034,-182.80666313829593
391620.439,45.57912654101034,-182.80666313829593
391620.479,45.57912654101034,-182.80666313829593
391620.518,45.57912654101034,-182.80666313829593
391620.558,45.57912654101034,-182.80666313829593
391620.598,45.57912654101034,-182.80666313829593
391620.638,45.57912654101034,-182.80666313829593
391620.678,45.57912654101034,-182.80666313829593
391620.718,45.57912654101034,-182.80666313829593
391620.758,46.20777558342108,-183.06721515454973
391620.798,46.20777558342108,-183.06721515454973
391620.838,46.20777558342108,-183.06721515454973
391620.878,46.20777558342108,-183.06721515454973
391620.918,46.20777558342108,-183.06721515454973
391620.958,46.20777558342108,-183.06721515454973
391620.998,46.20777558342108,-183.06721515454973
391621.038,46.20777558342108,-183.06721515454973
391621.078,46.20777558342108,-183.06721515454973
391621.117,46.20777558342108,-183.06721515454973
391621.157,46.20777558342108,-183.06721515454973
391621.197,46.20777558342108,-183.06721515454973
391621.237,46.20777558342108,-183.06721515454973
391621.277,46.20777558342108,-183.06721515454973
391621.317,46.20777558342108,-183.06721515454973
391621.357,46.20777558342108,-183.06721515454973
391621.397,46.20777558342108,-183.06721515454973
391621.437,46.20777558342108,-183.06721515454973
391621.477,46.20777558342108,-183.06721515454973
391621.516,46.20777558342108,-183.06721515454973
391621.556,46.20777558342108,-183.06721515454973
391621.596,46.20777558342108,-183.06721515454973
391621.636,46.20777558342108,-183.06721515454973
391621.676,46.20777558342108,-183.06721515454973
391621.716,46.20777558342108,-183.06721515454973
391621.756,46.20777558342108,-183.06721515454973
391621.796,46.69632860467626,-183.23460021753468
391621.836,46.69632860467626,-183.23460021753468
391621.876,46.69632860467626,-183.23460021753468
391621.916,46.69632860467626,-183.23460021753468
391621.956,46.69632860467626,-183.23460021753468
391621.997,46.69632860467626,-183.23460021753468
391622.036,46.69632860467626,-183.23460021753468
391622.076,46.69632860467626,-183.23460021753468
391622.117,46.69632860467626,-183.23460021753468
391622.157,46.69632860467626,-183.23460021753468
391622.197,46.69632860467626,-183.23460021753468
391622.237,47.167619812428555,-183.39784397626505
391622.277,47.167619812428555,-183.39784397626505
391622.317,47.167619812428555,-183.39784397626505
391622.357,47.167619812428555,-183.39784397626505
391622.397,47.167619812428555,-183.39784397626505
391622.437,47.167619812428555,-183.39784397626505
391622.477,47.167619812428555,-183.39784397626505
391622.516,47.167619812428555,-183.39784397626505
391622.556,47.167619812428555,-183.39784397626505
391622.596,47.167619812428555,-183.39784397626505
391622.636,47.167619812428555,-183.39784397626505
391622.676,47.167619812428555,-183.39784397626505
391622.716,47.167619812428555,-183.39784397626505
391622.756,47.90185287883121,-183.683650680005
391622.796,47.90185287883121,-183.683650680005
391622.836,47.90185287883121,-183.683650680005
391622.876,47.90185287883121,-183.683650680005
391622.916,47.90185287883121,-183.683650680005
391622.956,47.90185287883121,-183.683650680005
391622.996,47.90185287883121,-183.683650680005
391623.036,47.90185287883121,-183.683650680005
391623.076,47.90185287883121,-183.683650680005
391623.116,47.90185287883121,-183.683650680005
391623.156,47.90185287883121,-183.683650680005
391623.196,47.90185287883121,-183.683650680005
391623.236,47.90185287883121,-183.683650680005
391623.276,47.90185287883121,-183.683650680005
391623.316,47.90185287883121,-183.683650680005
391623.356,47.90185287883121,-183.683650680005
391623.396,47.90185287883121,-183.683650680005
391623.436,47.90185287883121,-183.683650680005
391623.475,47.90185287883121,-183.683650680005
391623.515,47.90185287883121,-183.683650680005
391623.555,47.90185287883121,-183.683650680005
391623.595,47.90185287883121,-183.683650680005
391623.635,47.90185287883121,-183.683650680005
391623.675,47.90185287883121,-183.683650680005
391623.715,47.90185287883121,-183.683650680005
391623.755,47.90185287883121,-183.683650680005
391623.795,48.548232216010625,-183.97932583962157
391623.835,48.548232216010625,-183.97932583962157
391623.875,48.548232216010625,-183.97932583962157
391623.915,48.548232216010625,-183.97932583962157
391623.955,48.548232216010625,-183.97932583962157
391623.995,48.548232216010625,-183.97932583962157
391624.035,48.548232216010625,-183.97932583962157
391624.075,48.548232216010625,-183.97932583962157
391624.115,48.548232216010625,-183.97932583962157
391624.155,48.548232216010625,-183.97932583962157
391624.195,48.548232216010625,-183.97932583962157
391624.235,48.548232216010625,-183.97932583962157
391624.275,48.548232216010625,-183.97932583962157
391624.315,48.548232216010625,-183.97932583962157
391624.355,48.548232216010625,-183.97932583962157
391624.395,48.548232216010625,-183.97932583962157
391624.435,48.548232216010625,-183.97932583962157
391624.474,48.548232216010625,-183.97932583962157
391624.514,48.548232216010625,-183.97932583962157
391624.554,48.548232216010625,-183.97932583962157
391624.594,48.548232216010625,-183.97932583962157
391624.634,48.548232216010625,-183.97932583962157
391624.674,48.548232216010625,-183.97932583962157
391624.714,48.548232216010625,-183.97932583962157
391624.754,48.548232216010625,-183.97932583962157
391624.794,49.01337845948283,-184.15933389347677
391624.834,49.01337845948283,-184.15933389347677
391624.874,49.01337845948283,-184.15933389347677
391624.914,49.01337845948283,-184.15933389347677
391624.954,49.01337845948283,-184.15933389347677
391624.994,49.01337845948283,-184.15933389347677
391625.034,49.01337845948283,-184.15933389347677
391625.074,49.01337845948283,-184.15933389347677
391625.114,49.01337845948283,-184.15933389347677
391625.154,49.01337845948283,-184.15933389347677
391625.194,49.01337845948283,-184.15933389347677
391625.234,49.01337845948283,-184.15933389347677
391625.274,49.01337845948283,-184.15933389347677
391625.314,49.01337845948283,-184.15933389347677
391625.354,49.49561116454119,-184.31664824073877
391625.394,49.49561116454119,-184.31664824073877
391625.433,49.49561116454119,-184.31664824073877
391625.473,49.49561116454119,-184.31664824073877
391625.513,49.49561116454119,-184.31664824073877
391625.553,49.49561116454119,-184.31664824073877
391625.593,49.49561116454119,-184.31664824073877
391625.633,49.49561116454119,-184.31664824073877
391625.673,49.49561116454119,-184.31664824073877
391625.713,49.49561116454119,-184.31664824073877
391625.753,49.49561116454119,-184.31664824073877
391625.793,49.49561116454119,-184.31664824073877
391625.833,49.49561116454119,-184.31664824073877
391625.873,50.151436524697026,-184.49825239453028
391625.913,50.151436524697026,-184.49825239453028
391625.953,50.151436524697026,-184.49825239453028
391625.993,50.151436524697026,-184.49825239453028
391626.033,50.151436524697026,-184.49825239453028
391626.073,50.151436524697026,-184.49825239453028
391626.112,50.151436524697026,-184.49825239453028
391626.152,50.151436524697026,-184.49825239453028
391626.192,50.151436524697026,-184.49825239453028
391626.232,50.151436524697026,-184.49825239453028
391626.272,50.151436524697026,-184.49825239453028
391626.312,50.151436524697026,-184.49825239453028
391626.352,50.151436524697026,-184.49825239453028
391626.391,50.84010296578155,-184.67423131505987
391626.431,50.84010296578155,-184.67423131505987
391626.471,50.84010296578155,-184.67423131505987
391626.511,50.84010296578155,-184.67423131505987
391626.551,50.84010296578155,-184.67423131505987
391626.591,50.84010296578155,-184.67423131505987
391626.631,50.84010296578155,-184.67423131505987
391626.671,50.84010296578155,-184.67423131505987
391626.711,50.84010296578155,-184.67423131505987
391626.751,50.84010296578155,-184.67423131505987
391626.791,50.84010296578155,-184.67423131505987
391626.831,50.84010296578155,-184.67423131505987
391626.871,50.84010296578155,-184.67423131505987
391626.911,51.528927558905565,-184.84959016842723
391626.951,51.528927558905565,-184.84959016842723
391626.991,51.528927558905565,-184.84959016842723
391627.031,51.528927558905565,-184.84959016842723
391627.071,51.528927558905565,-184.84959016842723
391627.11,51.528927558905565,-184.84959016842723
391627.15,51.528927558905565,-184.84959016842723
391627.19,51.528927558905565,-184.84959016842723
391627.23,51.528927558905565,-184.84959016842723
391627.27,51.528927558905565,-184.84959016842723
391627.31,51.528927558905565,-184.84959016842723
391627.35,51.528927558905565,-184.84959016842723
391627.389,51.528927558905565,-184.84959016842723
391627.429,52.214219925031216,-185.0382815049445
391627.469,52.214219925031216,-185.0382815049445
391627.509,52.214219925031216,-185.0382815049445
391627.549,52.214219925031216,-185.0382815049445
391627.589,52.214219925031216,-185.0382815049445
391627.629,52.214219925031216,-185.0382815049445
391627.669,52.214219925031216,-185.0382815049445
391627.709,52.214219925031216,-185.0382815049445
391627.749,52.214219925031216,-185.0382815049445
391627.789,52.214219925031216,-185.0382815049445
391627.829,52.214219925031216,-185.0382815049445
391627.869,52.214219925031216,-185.0382815049445
391627.909,52.214219925031216,-185.0382815049445
391627.949,52.90582877305306,-185.20231579673947
391627.989,52.90582877305306,-185.20231579673947
391628.029,52.90582877305306,-185.20231579673947
391628.069,52.90582877305306,-185.20231579673947
391628.111,52.90582877305306,-185.20231579673947
391628.151,52.90582877305306,-185.20231579673947
391628.191,52.90582877305306,-185.20231579673947
391628.231,52.90582877305306,-185.20231579673947
391628.271,52.90582877305306,-185.20231579673947
391628.311,52.90582877305306,-185.20231579673947
391628.35,52.90582877305306,-185.20231579673947
391628.39,52.90582877305306,-185.20231579673947
391628.43,52.90582877305306,-185.20231579673947
391628.47,53.601421002264736,-185.34853993362222
391628.51,53.601421002264736,-185.34853993362222
391628.55,53.601421002264736,-185.34853993362222
391628.59,53.601421002264736,-185.34853993362222
391628.63,53.601421002264736,-185.34853993362222
391628.67,53.601421002264736,-185.34853993362222
391628.71,53.601421002264736,-185.34853993362222
391628.75,53.601421002264736,-185.34853993362222
391628.79,53.601421002264736,-185.34853993362222
391628.83,53.601421002264736,-185.34853993362222
391628.87,53.601421002264736,-185.34853993362222
391628.91,53.601421002264736,-185.34853993362222
391628.95,53.601421002264736,-185.34853993362222
391628.99,53.601421002264736,-185.34853993362222
391629.03,54.298790576458465,-185.48603802282946
391629.07,54.298790576458465,-185.48603802282946
391629.11,54.298790576458465,-185.48603802282946
391629.15,54.298790576458465,-185.48603802282946
391629.19,54.298790576458465,-185.48603802282946
391629.23,54.298790576458465,-185.48603802282946
391629.27,54.298790576458465,-185.48603802282946
391629.31,54.298790576458465,-185.48603802282946
391629.349,54.298790576458465,-185.48603802282946
391629.389,54.298790576458465,-185.48603802282946
391629.429,54.298790576458465,-185.48603802282946
391629.469,54.298790576458465,-185.48603802282946
391629.509,54.965182908331215,-185.6239083667003
391629.549,54.965182908331215,-185.6239083667003
391629.589,54.965182908331215,-185.6239083667003
391629.629,54.965182908331215,-185.6239083667003
391629.669,54.965182908331215,-185.6239083667003
391629.709,54.965182908331215,-185.6239083667003
391629.749,54.965182908331215,-185.6239083667003
391629.789,54.965182908331215,-185.6239083667003
391629.829,54.965182908331215,-185.6239083667003
391629.869,54.965182908331215,-185.6239083667003
391629.909,54.965182908331215,-185.6239083667003
391629.949,54.965182908331215,-185.6239083667003
391629.989,54.965182908331215,-185.6239083667003
391630.029,55.69425342765617,-185.78256651508482
391630.069,55.69425342765617,-185.78256651508482
391630.109,55.69425342765617,-185.78256651508482
391630.149,55.69425342765617,-185.78256651508482
391630.189,55.69425342765617,-185.78256651508482
391630.229,55.69425342765617,-185.78256651508482
391630.269,55.69425342765617,-185.78256651508482
391630.309,55.69425342765617,-185.78256651508482
391630.348,55.69425342765617,-185.78256651508482
391630.388,55.69425342765617,-185.78256651508482
391630.428,55.69425342765617,-185.78256651508482
391630.468,55.69425342765617,-185.78256651508482
391630.508,55.69425342765617,-185.78256651508482
391630.548,56.393678641749155,-185.9091935952761
391630.588,56.393678641749155,-185.9091935952761
391630.628,56.393678641749155,-185.9091935952761
391630.668,56.393678641749155,-185.9091935952761
391630.708,56.393678641749155,-185.9091935952761
391630.748,56.393678641749155,-185.9091935952761
391630.788,56.393678641749155,-185.9091935952761
391630.828,56.393678641749155,-185.9091935952761
391630.868,56.393678641749155,-185.9091935952761
391630.908,56.393678641749155,-185.9091935952761
391630.948,56.393678641749155,-185.9091935952761
391630.988,56.393678641749155,-185.9091935952761
391631.028,57.092018449764694,-186.04167589631135
391631.068,57.092018449764694,-186.04167589631135
391631.108,57.092018449764694,-186.04167589631135
391631.148,57.092018449764694,-186.04167589631135
391631.188,57.092018449764694,-186.04167589631135
391631.228,57.092018449764694,-186.04167589631135
391631.268,57.092018449764694,-186.04167589631135
391631.307,57.092018449764694,-186.04167589631135
391631.347,57.092018449764694,-186.04167589631135
391631.387,57.092018449764694,-186.04167589631135
391631.427,57.092018449764694,-186.04167589631135
391631.467,57.092018449764694,-186.04167589631135
391631.507,57.092018449764694,-186.04167589631135
391631.547,57.8294674780021,-186.15518871915205
391631.587,57.8294674780021,-186.15518871915205
391631.627,57.8294674780021,-186.15518871915205
391631.667,57.8294674780021,-186.15518871915205
